survey_type,site,transect,depth_m,date,time_start,min,latitude,longitude,species,phase,fork_length_cm
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,12.5,2019-09-07,9:25:00,4,12.172443,-68.289775,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,6 to <8
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
C. multilineata survey,Cliff,2,13.1,2019-09-07,9:25:00,5,12.172581,-68.289816,Chromis multilineata,NA,8 to <10
